Group,Class,Long,Short,Daily,Long_R,Short_R,Daily_R
ASV1673,Bacteroidia,0,0.001424704,0.001081303,0,0,0
ASV1674,Parcubacteria,0,0,0.000904584,0,0.005329543,0.004046665
ASV1675,Methanomicrobia,0.006563182,0,0,0.000816653,0,0
ASV1676,Gammaproteobacteria,0,0,0,0,0,0
ASV1677,Gammaproteobacteria,0,0,0,0,0,0
ASV1678,Saccharimonadia,0,0,0,0,0,0
ASV1679,Actinobacteria,0,0,0,0,0,0
ASV1680,Clostridia,0,0,0,0,0,0
ASV1681,Gammaproteobacteria,0.000181316,0.000137568,0,0,0.006217801,0.029886432
ASV1682,Coriobacteriia,0,0.0001583,0,0,0,0
ASV1683,Clostridia,0,0,0,0,0,0
ASV1684,Parcubacteria,0,0,0,0,0,0
ASV1685,Actinobacteria,0,0.000476497,0,0,0,0
ASV1686,Bacteroidia,0,0,0,0,0,0
ASV1687,Alphaproteobacteria,0,0,0,0,0,0
ASV1688,Planctomycetacia,0,0,0,0,0,0
ASV1689,Alphaproteobacteria,0.014161186,0.001099416,0.00072044,0,0,0
ASV1690,Deltaproteobacteria,0.016530014,0,0,0.019161945,0,0
ASV1691,Alphaproteobacteria,0.008728536,0,0,0.010970367,0,0
ASV1692,Deltaproteobacteria,0.028934923,0,0,0.005575739,0,0
ASV1693,Mollicutes,0.006427581,0.000864798,0.006195787,0.000815521,0,0
ASV1694,NA,0.006129862,0,0,0,0,0
ASV1695,Bacteroidia,0.001216804,0,0,0.064734467,0,0
ASV1696,Alphaproteobacteria,0.00527579,0.003233421,0.001026399,0,0,0
ASV1697,Bacteroidia,0.007583987,0,0,0,0,0
ASV1698,Alphaproteobacteria,0.008283976,0.000646684,0,0,0,0
ASV1699,Gammaproteobacteria,0.005905563,0,0,0.007266078,0,0
ASV1700,Alphaproteobacteria,0.003831451,0.009889335,0,0,0,0
ASV1701,Clostridia,0.003219759,0.006664075,0.009050534,0,0,0
ASV1702,Gammaproteobacteria,0,0,0,0.014690564,0,0
ASV1703,Bacteroidia,0.000524084,0,0,0.012215241,0.00623733,0
ASV1704,Gammaproteobacteria,0,0,0,0.016557035,0,0
ASV1705,Alphaproteobacteria,0.007630623,0.002332503,0.000844138,0.002670156,0,0
ASV1706,Alphaproteobacteria,0.007344993,0.002177012,0.000844138,0.0097558,0,0
ASV1707,Gammaproteobacteria,0.006336395,0,0,0,0,0
ASV1708,Bacteroidia,0,0,0.002162606,0.000816653,0.014212116,0
ASV1709,Chlamydiae,0,0,0,0.016654453,0,0
ASV1710,Deltaproteobacteria,0,0,0,0,0.021509077,0
ASV1711,Clostridia,0,0,0,0,0.022206431,0
ASV1712,Alphaproteobacteria,0,0,0.001621955,0,0.016876888,0
ASV1713,Bacteroidia,0,0,0.003297718,0,0,0
ASV1714,Bacteroidia,0,0,0.003297718,0,0,0
ASV1715,Microgenomatia,0,0,0,0,0,0.021684824
ASV1716,Thermoleophilia,0,0,0,0,0.01118472,0
ASV1717,Bacteroidia,0,0.000412703,0.000727866,0,0,0
ASV1718,Gammaproteobacteria,0,0,0,0,0,0
ASV1719,Gammaproteobacteria,0,0,0,0,0,0
ASV1720,Alphaproteobacteria,0,0,0.000131909,0,0,0
ASV1721,Gracilibacteria,0,0,0,0,0,0.006348132
ASV1722,Clostridia,0,0,0,0,0,0
ASV1723,Bacteroidia,0,0,0,0,0,0
ASV1724,Clostridia,0,0.001268633,0,0,0,0
ASV1725,Bacteroidia,0,0.000462513,0.001351629,0,0,0
ASV1726,Bacteroidia,0,0.00142949,0,0,0.014212116,0
ASV1727,Gammaproteobacteria,0,0,0,0,0,0
ASV1728,Clostridia,0,0,0,0,0,0
ASV1729,Gammaproteobacteria,0,0,0,0,0,0
ASV1730,Microgenomatia,0.000864588,0,0,0,0,0
ASV1731,Gammaproteobacteria,0,0,0.001978631,0,0,0.002988643
ASV1732,Bacteroidia,0,0,0,0,0,0
ASV1733,Bacteroidia,0,0,0,0,0,0
ASV1734,Alphaproteobacteria,0,0,0,0,0,0
ASV1735,Verrucomicrobiae,0,0,0,0,0,0
ASV1736,Deltaproteobacteria,0,0,0,0,0,0
ASV1737,Gammaproteobacteria,0,0,0,0,0,0
ASV1738,Bacteroidia,0,0.000646684,0,0,0,0
ASV1739,Alphaproteobacteria,0,0.002588637,0.003235796,0,0,0
ASV1740,Parcubacteria,0.000179313,0.0001583,0.000270326,0,0,0
ASV1741,Clostridia,0,0,0,0,0,0
ASV1742,Spirochaetia,0,0,0,0,0,0
ASV1743,Planctomycetacia,0,0,0,0,0,0
ASV1744,Bacteroidia,0,0,0,0,0.000825355,0.001031694
ASV1745,Bacteroidia,0,0.0001583,0,0,0.010659087,0
ASV1746,Alphaproteobacteria,0.009872201,0,0,0.007555994,0,0
ASV1747,Alphaproteobacteria,0.004513041,0,0,0.011149522,0,0
ASV1748,Deltaproteobacteria,0.009587832,0.001806329,0,0,0,0
ASV1749,Mollicutes,0.007377964,0,0,0.005434155,0,0
ASV1750,Cloacimonadia,0.009304852,0,0,0,0,0
ASV1751,Alphaproteobacteria,0.003535409,0,0,0.007471878,0,0
ASV1752,Cloacimonadia,0.005853824,0,0,0.006107542,0.003118665,0
ASV1753,Mollicutes,0.006152551,0,0,0.003405649,0,0
ASV1754,Gammaproteobacteria,0.00650704,0.000462513,0,0,0,0
ASV1755,Deltaproteobacteria,0.000421638,0,0,0.015036301,0,0
ASV1756,Alphaproteobacteria,0.003828761,0,0,0.002734064,0,0
ASV1757,Clostridia,0,0,0,0.011693414,0.009195035,0
ASV1758,Bacteroidia,0,0,0,0.023457808,0,0
ASV1759,Gammaproteobacteria,0.001186241,0.015601373,0.000402235,0,0,0
ASV1760,Alphaproteobacteria,0.005376582,0.003082328,0.000844138,0,0,0
ASV1761,Gammaproteobacteria,0.001681831,0,0,0.007836333,0.007394262,0
ASV1762,Deltaproteobacteria,0.004876754,0,0,0,0,0
ASV1763,Oxyphotobacteria,0.001560602,0,0,0,0,0
ASV1764,Negativicutes,0,0,0,0.006850566,0,0
ASV1765,Clostridia,0.002358379,0,0,0,0.020429917,0
ASV1766,Alphaproteobacteria,0,0,0.002374357,0,0.003441452,0
ASV1767,Woesearchaeia,0,0,0,0,0.013323859,0.007806537
ASV1768,Deltaproteobacteria,0,0,0.003165809,0,0,0
ASV1769,Parcubacteria,0,0,0.003165809,0,0,0
ASV1770,Clostridia,0,0,0.003165809,0,0,0
ASV1771,Microgenomatia,0,0,0.003165809,0,0,0
ASV1772,Clostridia,0,0,0.002393882,0,0,0.007806537
ASV1773,Bacilli,0,0,0,0,0,0.020817431
ASV1774,Alphaproteobacteria,0,0,0,0,0,0
ASV1775,Bacteroidia,0,0,0,0,0,0
ASV1776,Babeliae,0,0,0,0,0,0
ASV1777,NA,8.97E-05,0,0.001091798,0,0.003441452,0
ASV1778,Deltaproteobacteria,0,0,0.00036782,0,0,0
ASV1779,Bacteroidia,0,0,0,0,0,0
ASV1780,Clostridia,0,0,0,0,0,0
ASV1781,Spirochaetia,0,0,0.001455731,0,0,0
ASV1782,Bacteroidia,0,0,0.001351629,0,0,0
ASV1783,Gammaproteobacteria,0.000362633,0,0.001081303,0,0,0
ASV1784,Parcubacteria,0,0.000633202,0,0,0,0
ASV1785,Bacteroidia,0,0.000952994,0,0,0,0.05678422
ASV1786,Bacteroidia,0,0.000952994,0,0,0.013765809,0
ASV1787,Babeliae,0,0,0,0,0,0
ASV1788,Deltaproteobacteria,0,0,0,0,0,0
ASV1789,Gammaproteobacteria,0,0,0,0,0,0
ASV1790,Gammaproteobacteria,0,0.000462513,0,0,0,0
ASV1791,Subgroup_17,0,0,0,0,0,0
ASV1792,Clostridia,0,0,0,0,0.004441286,0
ASV1793,Melainabacteria,0.000179313,0,0,0,0.004436557,0.000867393
ASV1794,Methanobacteria,0,0,0,0,0,0
ASV1795,Bacteroidia,0,0,0,0,0,0
ASV1796,Actinobacteria,0,0,0,0,0,0
ASV1797,Gammaproteobacteria,0,0,0,0,0,0
ASV1798,Clostridia,0.000231634,0,0,0,0,0
ASV1799,NA,0,0.000422878,0,0,0,0
ASV1800,NA,0,0,0,0,0.002957705,0
ASV1801,Parcubacteria,0.000230764,0,0.000540652,0,0,0
ASV1802,Bacteroidia,0,0,0,0,0,0.012143502
ASV1803,Deltaproteobacteria,0,0,0,0,0,0
ASV1804,Gammaproteobacteria,0,0,0,0,0,0
ASV1805,Melainabacteria,0,0,0,0,0,0
ASV1806,Alphaproteobacteria,0,0,0,0,0,0
ASV1807,Bacteroidia,0,0,0,0,0.000888257,0
ASV1808,Gammaproteobacteria,0.00582568,0,0,0.006564793,0.006087267,0.002063387
ASV1809,Alphaproteobacteria,0.007476236,0,0.000270326,0,0,0
ASV1810,Deltaproteobacteria,0.007375809,0,0,0.009130043,0,0
ASV1811,Alphaproteobacteria,0.005534659,0,0,0.007002239,0,0
ASV1812,Gammaproteobacteria,0.01032074,0.001005986,0.001257482,0,0,0
ASV1813,Bacteroidia,0.00600022,0.000502993,0.001349181,0.005340311,0,0
ASV1814,Gammaproteobacteria,0.002908812,0.005671581,0.001026399,0.000600179,0,0
ASV1815,Clostridia,0.001266892,0,0,0.012050749,0,0
ASV1816,Alphaproteobacteria,0.002494247,0.002764361,0.003037458,0.008306764,0,0
ASV1817,Alphaproteobacteria,0.002973146,0.002416319,0.003020399,0.001800537,0,0
ASV1818,Alphaproteobacteria,0.002747529,0.000697131,0,0.005109331,0,0
ASV1819,Alphaproteobacteria,0.004334621,0.000637775,0.00151766,0.001163555,0,0
ASV1820,Mollicutes,0,0,0,0.017030288,0.007716183,0
ASV1821,Bacteroidia,0.001166466,0,0,0.036516529,0,0
ASV1822,Gammaproteobacteria,0,0.000960061,0,0.003006706,0.025140491,0
ASV1823,Alphaproteobacteria,0.003201192,0,0,0.003332807,0,0
ASV1824,Bacteroidia,0.003489107,0,0,0.012716072,0,0
ASV1825,Clostridia,0.001299324,0,0,0.004443148,0,0
ASV1826,Alphaproteobacteria,0.000311515,0.000960061,0,0,0.001720726,0
ASV1827,Gammaproteobacteria,0.004718986,0,0,0.006661781,0,0
ASV1828,Gammaproteobacteria,0.001495577,0,0,0,0,0
ASV1829,Actinobacteria,0.001430552,0,0,0,0,0.000867393
ASV1830,Deltaproteobacteria,8.97E-05,0,0.002901992,0,0,0
ASV1831,Gammaproteobacteria,0,0,0,0,0.010351967,0.010408716
ASV1832,Alphaproteobacteria,0,0,0,0,0,0
ASV1833,Bacteroidia,0,0.001100541,0.000791452,0,0.000860363,0.006939144
ASV1834,Bacteroidia,0,0,0,0,0.020429917,0
ASV1835,Bacteroidia,0,0,0.003033901,0,0,0
ASV1836,Clostridia,0,0,0.003033901,0,0,0
ASV1837,Bacteroidia,0,0,0.003033901,0,0,0
ASV1838,Nitrososphaeria,0,0,0.003033901,0,0,0
ASV1839,Alphaproteobacteria,0,0,0.003729973,0,0,0
ASV1840,Clostridia,0,0,0.004213458,0,0,0
ASV1841,Gracilibacteria,0,0,0,0,0,0.024334504
ASV1842,Alphaproteobacteria,0,0.001741305,0,0,0,0.012696263
ASV1843,Bacteroidia,0,0,0,0,0,0.019950038
ASV1844,Bacteroidia,0,0,0,0,0,0
ASV1845,Gammaproteobacteria,0,0.001196955,0,0,0,0
ASV1846,Bacteroidia,0,0,0,0,0,0
ASV1847,Bacteroidia,0,0,0,0,0,0
ASV1848,Alphaproteobacteria,0,0.000550271,0,0,0,0
ASV1849,Actinobacteria,0.000169987,0,0,0,0,0
ASV1850,Actinobacteria,0,0,0.001582905,0,0,0
ASV1851,Alphaproteobacteria,0.000181316,0.000646684,0,0,0.00165071,0.007267745
ASV1852,Coriobacteriia,0,0,0.000131909,0,0,0
ASV1853,Alphaproteobacteria,0.000179313,0,0,0,0,0
ASV1854,Clostridia,0,0,0,0,0,0
ASV1855,Bacteroidia,0,0,0,0,0,0
ASV1856,Bacteroidia,0,0,0,0,0,0.00529011
ASV1857,Alphaproteobacteria,0,0,0,0,0,0
ASV1858,Gammaproteobacteria,0,0,0,0,0,0.006348132
ASV1859,Bacilli,0,0,0,0,0.005329543,0
ASV1860,NA,0,0,0,0,0,0
ASV1861,Actinobacteria,0,0.00138754,0,0,0,0
ASV1862,Bacteroidia,0.000543949,0.000476497,0.000395726,0,0,0
ASV1863,Microgenomatia,0,0,0,0,0,0
ASV1864,Saccharimonadia,0,0,0,0,0,0
ASV1865,Gammaproteobacteria,0,0,0,0,0,0
ASV1866,Clostridia,0,0,0,0,0,0
ASV1867,Actinobacteria,0,0,0,0,0,0
ASV1868,Actinobacteria,0,0,0,0,0.001478852,0
ASV1869,Gammaproteobacteria,0,0,0,0,0,0
ASV1870,Bacteroidia,0,0,0,0,0,0
ASV1871,Clostridia,0,0,0,0,0,0
ASV1872,Gammaproteobacteria,0,0,0,0,0,0
ASV1873,Clostridia,0,0,0,0,0,0
ASV1874,Clostridia,0,0,0,0,0,0
ASV1875,Gammaproteobacteria,0,0,0.000761105,0,0,0.014943216
ASV1876,Gracilibacteria,0,0,0.000761105,0,0.000825355,0.009705624
ASV1877,Gammaproteobacteria,0,0.001911423,0,0,0,0
ASV1878,Alphaproteobacteria,0.010159336,0.001099416,0,0,0,0
ASV1879,Alphaproteobacteria,0.005386955,0.000402285,0,0.002411,0.012474661,0
ASV1880,Alphaproteobacteria,0.005197594,0.001778544,0.00222318,0.000827044,0.006248227,0.002063387
ASV1881,Gammaproteobacteria,0.003392454,0,0,0.004988937,0,0
ASV1882,Alphaproteobacteria,0.005940739,0.000864798,0,0,0,0
ASV1883,Clostridia,0.00871782,0.001275551,0.001594439,0,0,0
ASV1884,Alphaproteobacteria,0.004208627,0,0,0,0,0
ASV1885,Cloacimonadia,0.002167,0,0,0.006490624,0,0
ASV1886,NA,0.000143326,0,0,0.013586427,0,0
ASV1887,NA,0.001598765,0,0,0.010744351,0,0
ASV1888,Clostridia,0.019392465,0.000502993,0.000628741,0,0,0
ASV1889,Clostridia,0.003738622,0.013795842,0.009651946,0,0,0
ASV1890,Alphaproteobacteria,0,0,0,0.016826358,0,0
ASV1891,Alphaproteobacteria,0.000549632,0.00374859,0.002522184,0.004181885,0.000888257,0
ASV1892,Gracilibacteria,0.005223026,0,0,0.006336585,0.003118665,0
ASV1893,Clostridia,0,0,0,0.010094617,0.01215274,0
ASV1894,Alphaproteobacteria,0.000311515,0.008681641,0.001746839,0.000666178,0,0
ASV1895,Gammaproteobacteria,0.000207788,0,0,0,0,0.018215252
ASV1896,Planctomycetacia,0.001430552,0,0,0,0,0
ASV1897,Gammaproteobacteria,0.000244434,0.000550271,0,0,0,0.013878288
ASV1898,Clostridia,0.027545531,0,0,0,0,0
ASV1899,Gammaproteobacteria,0,0,0,0.003996164,0,0.006939144
ASV1900,NA,0.002336516,0,0,0,0,0
ASV1901,Bacteroidia,0,0,0,0,0,0
ASV1902,Gammaproteobacteria,0,0.000462513,0,0,0,0.005204358
ASV1903,Gammaproteobacteria,0,0.000646684,0.002770083,0,0,0
ASV1904,Bacteroidia,0,0.017758397,0.0015455,0,0,0
ASV1905,Bacteroidia,0,0,0,0,0.019541659,0
ASV1906,Gammaproteobacteria,0,0,0.002901992,0,0,0
ASV1907,NA,0,0,0.002901992,0,0,0
ASV1908,Bacteroidia,0,0,0.002901992,0,0,0
ASV1909,Bacteroidia,0,0,0.003040409,0,0,0
ASV1910,Clostridia,0,0,0.003373815,0,0,0
ASV1911,Negativicutes,0,0,0.002506266,0,0,0.002602179
ASV1912,Bacteroidia,0,0.0015846,0,0,0,0
ASV1913,Actinobacteria,0.000585226,0,0,0,0,0
ASV1914,Gammaproteobacteria,0.000179313,0.000476497,0.000363933,0,0.006217801,0.001734786
ASV1915,Bacteroidia,0,0,0,0,0,0
ASV1916,Alphaproteobacteria,0,0,0,0,0,0
ASV1917,Clostridia,0,0,0,0,0,0.006348132
ASV1918,Clostridia,0,0,0,0,0,0
ASV1919,Bacilli,0,0,0,0,0.006882905,0
ASV1920,NA,0,0,0,0,0,0
ASV1921,Ignavibacteria,0,0,0,0,0,0
ASV1922,Bacteroidia,0,0,0,0,0,0
ASV1923,Alphaproteobacteria,0,0,0,0,0.002476065,0.003095081
ASV1924,Bacteroidia,0,0,0.002506266,0,0,0
ASV1925,NA,0,0,0,0,0,0
ASV1926,Bacteroidia,0,0,0,0.000816653,0,0
ASV1927,Alphaproteobacteria,0,0,0.003275395,0,0,0
ASV1928,Parcubacteria,0,0.000422878,0,0,0.008603631,0
ASV1929,Deltaproteobacteria,0,0,0,0,0,0
ASV1930,NA,0,0,0,0,0,0
ASV1931,Gammaproteobacteria,0,0,0,0,0,0
ASV1932,Actinobacteria,0,0,0.000810977,0,0,0
ASV1933,Actinobacteria,0.000169987,0,0.000363933,0,0,0.004232088
ASV1934,Gammaproteobacteria,0,0.000476497,0,0,0.007106058,0
ASV1935,Alphaproteobacteria,0,0.000952994,0.000761105,0,0,0.009541323
ASV1936,Campylobacteria,0,0.00138754,0.003083446,0,0,0
ASV1937,Clostridia,0,0,0,0,0,0
ASV1938,Alphaproteobacteria,0,0,0,0,0,0
ASV1939,Chloroflexia,0,0,0,0,0,0
ASV1940,Planctomycetacia,0,0,0,0,0,0
ASV1941,Alphaproteobacteria,0,0,0,0,0,0
ASV1942,Gammaproteobacteria,0,0,0,0,0,0
ASV1943,Actinobacteria,0,0.001514968,0.001608197,0,0,0.000867393
ASV1944,Gracilibacteria,0,0,0.005939276,0,0,0
ASV1945,Microgenomatia,0.000461527,0,0.002512774,0,0,0
ASV1946,Alphaproteobacteria,0.005644972,0,0,0,0,0
ASV1947,Alphaproteobacteria,0.005670676,0,0,0.007263958,0,0
ASV1948,Alphaproteobacteria,0.002859541,0,0,0.005119377,0,0
ASV1949,Alphaproteobacteria,0.002434819,0,0,0.004156332,0,0
ASV1950,Alphaproteobacteria,0.002382744,0.003554448,0.000628741,0.003454076,0,0
ASV1951,Cloacimonadia,0.003053216,0,0,0.006384786,0,0
ASV1952,Gammaproteobacteria,0.000799538,0.006971313,0.001290216,0.00594049,0.00623733,0
ASV1953,Ignavibacteria,0.002405069,0,0,0.003899439,0,0
ASV1954,Alphaproteobacteria,0.001088579,0,0,0.008539941,0,0.002988643
ASV1955,Alphaproteobacteria,0.00153476,0,0,0.011371011,0.000825355,0.001031694
ASV1956,Alphaproteobacteria,0.002272873,0.00497521,0.005317454,0,0,0
ASV1957,Gammaproteobacteria,0.001402467,0,0,0.009890219,0,0
ASV1958,Bacteroidia,0.003516754,0,0.001026399,0.013268819,0,0
ASV1959,Gammaproteobacteria,0.000236106,0.007287771,0.007819901,0,0,0
ASV1960,Alphaproteobacteria,0,0,0,0,0,0.017033228
ASV1961,Gammaproteobacteria,0,0,0,0,0.02177856,0
ASV1962,Bacteroidia,0,0,0.000810977,0,0.015486535,0
ASV1963,Gammaproteobacteria,0,0,0,0,0.018653402,0
ASV1964,Gammaproteobacteria,0,0,0,0,0.018653402,0
ASV1965,Bacteroidia,0,0,0,0,0.018653402,0
ASV1966,Bacteroidia,0,0,0.002770083,0,0,0
ASV1967,Gammaproteobacteria,0,0,0.002770083,0,0,0
ASV1968,Bacteroidia,0,0,0.002770083,0,0,0
ASV1969,Bacteroidia,0,0,0.002770083,0,0,0
ASV1970,Gammaproteobacteria,0,0,0.002770083,0,0,0
ASV1971,Chlamydiae,0,0,0.002506266,0,0,0.001734786
ASV1972,Fibrobacteria,0,0,0,0,0,0.062761506
ASV1973,Bacteroidia,0,0,0,0,0,0
ASV1974,Clostridia,0,0,0,0,0,0
ASV1975,Bacteroidia,0,0,0,0,0,0
ASV1976,Bacteroidia,0,0,0,0,0,0
ASV1977,Bacteroidia,0,0,0,0,0,0
ASV1978,Bacteroidia,0,0,0,0,0.004952129,0.006190162
ASV1979,Actinobacteria,0,0,0,0,0.001720726,0.017931859
ASV1980,WWE3,0,0,0,0,0,0
ASV1981,Bacteroidia,0.000195075,0,0,0.00028544,0.002957705,0.032875075
ASV1982,Parcubacteria,0,0,0,0,0,0
ASV1983,Gammaproteobacteria,0,0,0,0,0,0
ASV1984,Gammaproteobacteria,0,0,0,0,0,0
ASV1985,Microgenomatia,8.97E-05,0,0,0,0,0
ASV1986,Woesearchaeia,0,0.000476497,0,0,0,0
ASV1987,Clostridia,0,0.000634797,0.00117491,0,0.00165071,0.002063387
ASV1988,Bacteroidia,0,0,0,0,0,0
ASV1989,Gammaproteobacteria,0,0,0,0,0,0
ASV1990,Bacteroidia,0,0,0,0,0,0
ASV1991,Gitt-GS-136,0,0,0,0,0,0
ASV1992,Parcubacteria,0,0,0,0,0,0
ASV1993,Alphaproteobacteria,0,0,0,0,0,0
ASV1994,Gammaproteobacteria,0,0,0,0,0,0
ASV1995,Gammaproteobacteria,0,0,0,0,0,0
ASV1996,Gammaproteobacteria,0,0,0,0,0,0
ASV1997,Parcubacteria,0,0,0,0,0,0
ASV1998,Alphaproteobacteria,0,0,0,0,0,0
ASV1999,Bacilli,0,0,0,0,0,0.05678422
ASV2000,Bacteroidia,0,0,0,0,0,0
ASV2001,Gammaproteobacteria,0.00026897,0,0,0,0,0
ASV2002,Clostridia,0,0,0,0,0.007106058,0.000867393
ASV2003,Actinobacteria,0,0,0,0.004852484,0,0
ASV2004,Alphaproteobacteria,0.010916938,0.002810959,0.00215095,0,0,0
ASV2005,Deltaproteobacteria,0.008395881,0.001796548,0,0.004358375,0,0
ASV2006,Alphaproteobacteria,0.006112165,0,0,0.005111742,0,0
ASV2007,Alphaproteobacteria,0.005655954,0,0,0.003475881,0.00591541,0
ASV2008,NA,0.004929565,0,0.001746839,0.001452792,0,0
ASV2009,Alphaproteobacteria,0.004309574,0,0,0.003779902,0,0
ASV2010,Gammaproteobacteria,0.003159762,0.002040947,0,0.003507968,0.001478852,0
ASV2011,Alphaproteobacteria,0.006619003,0,0,0,0,0
ASV2012,Alphaproteobacteria,0.002775038,0,0,0.008302766,0.00559473,0.003095081
ASV2013,Bacteroidia,0.004748747,0.001920123,0.00072044,0,0,0
ASV2014,Spirochaetia,0.002861342,0,0,0.003561245,0,0
ASV2015,Mollicutes,0.005577458,0,0,0.002242094,0,0
ASV2016,Gammaproteobacteria,0.000341423,0.01484179,0.000797219,0,0,0
ASV2017,Alphaproteobacteria,0,0,0,0.019029193,0,0
ASV2018,Bacteroidia,0.00811721,0,0,0.002670156,0,0
ASV2019,Alphaproteobacteria,0.000288196,0,0,0.014699757,0,0
ASV2020,Gammaproteobacteria,0.001300502,0,0,0,0,0
ASV2021,Deltaproteobacteria,0,0,0,0.013893422,0,0
ASV2022,Mollicutes,0.000887631,0.007425041,0.003312183,0,0,0
ASV2023,Clostridia,0,0,0,0.005708805,0,0
ASV2024,Alphaproteobacteria,0.001622271,0,0,0,0,0.016480466
ASV2025,Bacteroidia,0,0,0,0,0,0
ASV2026,Bacteroidia,0,0,0,0,0,0
ASV2027,Gammaproteobacteria,0,0,0,0,0,0.007406154
ASV2028,Alphaproteobacteria,0,0,0,0,0.017207261,0
ASV2029,Bacteroidia,0,0,0,0,0.017207261,0
ASV2030,Clostridia,0,0,0.001892281,0,0.011547344,0
ASV2031,Deltaproteobacteria,0,0,0.002638174,0,0,0
ASV2032,Bacteroidia,0,0,0.002870199,0,0,0
ASV2033,Bacteroidia,0,0,0,0,0,0.017347859
ASV2034,Bacteroidia,0,0,0,0,0,0.017347859
ASV2035,Bacteroidia,0,0,0,0,0,0
ASV2036,Alphaproteobacteria,0,0,0,0,0,0
ASV2037,Gammaproteobacteria,0,0,0,0,0,0
ASV2038,Gracilibacteria,0,0.000845755,0,0,0,0.001734786
ASV2039,Gammaproteobacteria,0,0,0.000923361,0,0,0
ASV2040,Deltaproteobacteria,0,0,0,0,0,0
ASV2041,Clostridia,0,0,0,0,0,0
ASV2042,Gammaproteobacteria,0,0,0,0,0,0
ASV2043,Bacteroidia,0,0.000675311,0.000844138,0,0,0
ASV2044,Holophagae,0,0.000422878,0,0,0,0
ASV2045,Alphaproteobacteria,0,0,0.001440881,0,0.002476065,0.003095081
ASV2046,Actinobacteria,0,0,0,0,0,0
ASV2047,Anaerolineae,0,0.000462513,0,0,0,0
ASV2048,Alphaproteobacteria,0.001787153,0,0,0.009826726,0,0
ASV2049,Actinobacteria,0,0,0,0,0.010324357,0.003469572
ASV2050,Babeliae,0,0,0,0,0,0
ASV2051,Gammaproteobacteria,0,0.000952994,0.001178798,0.000549496,0,0
ASV2052,Woesearchaeia,0,0,0,0,0,0
ASV2053,Gammaproteobacteria,0,0,0,0,0,0
ASV2054,Gammaproteobacteria,0,0,0,0,0,0
ASV2055,Bacteroidia,0,0,0,0,0,0
ASV2056,Clostridia,0,0,0,0,0,0
ASV2057,Bacteroidia,0,0,0,0,0,0
ASV2058,Gracilibacteria,0,0,0,0,0,0
ASV2059,Bacteroidia,0,0,0,0,0.012435601,0
ASV2060,Parcubacteria,0,0,0,0,0,0
ASV2061,Alphaproteobacteria,0,0,0,0,0,0
ASV2062,Bacteroidia,0,0,0,0,0,0
ASV2063,Bacteroidia,0,0,0,0,0.001478852,0
ASV2064,Gracilibacteria,0,0,0,0,0.004441286,0
ASV2065,Mollicutes,0.00878876,0.002166916,0,0.004358375,0,0
ASV2066,NA,0.004761659,0,0,0.006996427,0,0
ASV2067,Alphaproteobacteria,0.002782391,0,0,0.004494522,0.012485558,0.002063387
ASV2068,Spirochaetia,0.006172244,0.000462513,0,0,0,0
ASV2069,Clostridia,0.007708449,0,0,0.032720375,0,0
ASV2070,Alphaproteobacteria,0.0043058,0,0,0.003054082,0,0
ASV2071,Bacteroidia,0,0,0,0.011468128,0.008552435,0.003095081
ASV2072,Clostridia,0.002151083,0,0,0.007604536,0,0
ASV2073,Alphaproteobacteria,0.002320404,0.004029497,0,0.002860675,0.002957705,0
ASV2074,Gammaproteobacteria,0.002341049,0,0,0.004620035,0.021016199,0.001031694
ASV2075,Gammaproteobacteria,0.003280077,0.000910747,0,0.005129678,0.002957705,0
ASV2076,Verrucomicrobiae,0.00204724,0,0,0.004596191,0,0
ASV2077,Clostridia,0,0,0,0.007508678,0.016750258,0
ASV2078,Deltaproteobacteria,0.002154847,0,0,0.005621798,0,0
ASV2079,Alphaproteobacteria,0.000244434,0,0,0.007798743,0.007636136,0
ASV2080,Alphaproteobacteria,0.002049233,0,0,0.005641249,0.001478852,0
ASV2081,NA,0.001467124,0,0,0.009705991,0,0
ASV2082,Alphaproteobacteria,0.003917037,0,0,0.020783153,0,0
ASV2083,Mollicutes,0.002719588,0.002769018,0.002681539,0.002099341,0,0
ASV2084,Bacteroidia,0.004172849,0.000476497,0,0.009941323,0,0
ASV2085,Mollicutes,0.031278347,0,0,0,0,0
ASV2086,Deltaproteobacteria,0.001235477,0,0,0,0,0
ASV2087,Gammaproteobacteria,0.000582067,0.006857101,0.001977922,0.001211982,0,0
ASV2088,Actinobacteria,0.000719631,0.002312566,0,0,0.00165071,0.002063387
ASV2089,Bacilli,0.008101627,0,0,0,0,0.014812307
ASV2090,Clostridia,0,0,0,0.005423365,0,0
ASV2091,Actinobacteria,0,0,0,0,0,0
ASV2092,Gammaproteobacteria,0,0,0,0,0,0
ASV2093,Alphaproteobacteria,0,0.000960061,0,0,0,0.015613073
ASV2094,Verrucomicrobiae,0,0,0,0,0.016346898,0
ASV2095,Clostridia,0,0,0,0,0.016346898,0
ASV2096,Actinobacteria,0,0,0.00036782,0,0.015486535,0
ASV2097,Microgenomatia,0,0,0.002653385,0,0.009463994,0
ASV2098,Subgroup_17,0,0,0,0,0.016876888,0
ASV2099,Clostridia,0,0,0.002506266,0,0,0
ASV2100,Bacteroidia,0,0,0.000270326,0,0,0.015613073
ASV2101,Bacteroidia,0,0,0,0,0,0.016480466
ASV2102,Clostridia,0,0,0,0,0,0
